booking_id,booking_date,customer_age,num_travelers,duration_days,total_amount,target_repeat_booking,total_amount_capped,duration_capped,cost_per_traveler,total_amount_log1p,booking_dayofweek,booking_month,booking_is_weekend,days_since_booking,gender_Female,gender_Male,city_of_origin_Bangalore,city_of_origin_Chennai,city_of_origin_Delhi,city_of_origin_Hyderabad,city_of_origin_Mumbai,city_of_origin_Pune,destination_Agra,destination_Darjeeling,destination_Delhi,destination_Goa,destination_Jaipur,destination_Kerala,destination_Leh,destination_Manali,trip_type_Adventure,trip_type_Business,trip_type_Leisure,payment_mode_Card,payment_mode_NetBanking,payment_mode_UPI,payment_mode_Wallet,booking_channel_MobileApp,booking_channel_TravelAgent,booking_channel_Website,age_bucket_young,age_bucket_adult,age_bucket_mid,age_bucket_senior,customer_age_z,num_travelers_z,duration_days_z,total_amount_z,total_amount_capped_z,duration_capped_z,cost_per_traveler_z,total_amount_log1p_z,booking_dayofweek_z,booking_month_z,booking_is_weekend_z,days_since_booking_z,gender_Female_z,gender_Male_z,city_of_origin_Bangalore_z,city_of_origin_Chennai_z,city_of_origin_Delhi_z,city_of_origin_Hyderabad_z,city_of_origin_Mumbai_z,city_of_origin_Pune_z,destination_Agra_z,destination_Darjeeling_z,destination_Delhi_z,destination_Goa_z,destination_Jaipur_z,destination_Kerala_z,destination_Leh_z,destination_Manali_z,trip_type_Adventure_z,trip_type_Business_z,trip_type_Leisure_z,payment_mode_Card_z,payment_mode_NetBanking_z,payment_mode_UPI_z,payment_mode_Wallet_z,booking_channel_MobileApp_z,booking_channel_TravelAgent_z,booking_channel_Website_z,age_bucket_young_z,age_bucket_adult_z,age_bucket_mid_z,age_bucket_senior_z
BKG1023,2025-03-18,19.0,2,7,24250.0,0,24250.0,7,12125.0,10.096213132628804,1,3,0,183,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,-1.727653424112779,-0.7416865725668047,-0.25698049915425614,-0.13463166321945527,-0.15650487199028731,-0.28029992675949894,0.05769312851239622,0.06431556764149184,-1.1001876797175252,-1.017046803148364,-0.6571144701907708,-0.738619140999647,1.0481596517049228,-1.0481596517049228,2.207393991858752,-0.38957616104358367,-0.41966373093087705,-0.42622650167822806,-0.44569348867951725,-0.5429052532345191,-0.358344576091849,2.757797722071376,-0.4163670284105333,-0.4030696171619362,-0.4030696171619362,-0.4030696171619362,-0.3403517088458433,-0.3292873444434861,-0.38274719181731004,-0.5890784982402165,0.7920903774972768,-0.5921559327142206,1.712055448362499,-0.6137227773049654,-0.5181674072430009,1.1408501963478432,-0.3512097871739077,-0.9146358966984685,2.359616382737713,-0.40641132264020785,-0.7362903345760581,-0.7395212240814141
BKG1024,2024-05-19,38.0,3,5,30768.0,0,30768.0,5,10256.0,10.334262968600457,6,5,1,486,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,-0.4293851493879411,-0.043299969396555345,-0.6817416547811256,0.22140959028988266,0.517479514117737,-0.8111710001676413,-0.14583647972335603,0.5666831704368347,1.4418356098331337,-0.42608410521206885,1.518761258917742,0.7000643234056824,1.0481596517049228,-1.0481596517049228,-0.4521168417060095,-0.38957616104358367,-0.41966373093087705,-0.42622650167822806,-0.44569348867951725,1.8382581381449508,-0.358344576091849,-0.36188295900484124,-0.4163670284105333,-0.4030696171619362,-0.4030696171619362,2.4759990768518936,-0.3403517088458433,-0.3292873444434861,-0.38274719181731004,1.6941714949389173,-1.2599572325992954,1.685366885417397,-0.5829250454210118,-0.6137227773049654,-0.5181674072430009,-0.8747861929593002,-0.3512097871739077,1.0911445785174712,-0.42295010633977875,-0.40641132264020785,1.3554435704695615,-0.7395212240814141
BKG1025,2024-07-13,50.0,2,13,1082.0,0,2983.7900000000004,13,1491.8950000000002,8.001284671593107,5,7,1,431,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0.3905737609645882,-0.7416865725668047,1.017302967726352,-1.400167680602754,-2.355506635060911,1.3123132934649282,-1.1002264514659976,-4.356709066559741,0.9334309519230019,0.1648785927242263,1.518761258917742,0.4389171598997645,1.0481596517049228,-1.0481596517049228,-0.4521168417060095,2.5617583923168987,-0.41966373093087705,-0.42622650167822806,-0.44569348867951725,-0.5429052532345191,2.7850288983980542,-0.36188295900484124,-0.4163670284105333,-0.4030696171619362,-0.4030696171619362,-0.4030696171619362,-0.3403517088458433,-0.3292873444434861,-0.38274719181731004,1.6941714949389173,-1.2599572325992954,-0.5921559327142206,1.712055448362499,-0.6137227773049654,-0.5181674072430009,1.1408501963478432,-0.3512097871739077,-0.9146358966984685,-0.42295010633977875,-0.40641132264020785,1.3554435704695615,-0.7395212240814141
BKG1026,2024-10-30,29.0,4,12,12331.0,1,12331.0,12,3082.75,9.419952789006041,2,10,0,322,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,-1.044354332152338,0.655086633773694,0.8049223899129173,-0.785698815808869,-1.3889718707662218,1.046877756760857,-0.9269861652648808,-1.3628279811227162,-0.5917830218073935,1.051322639628669,-0.6571144701907708,-0.0786290368665091,1.0481596517049228,-1.0481596517049228,-0.4521168417060095,2.5617583923168987,-0.41966373093087705,-0.42622650167822806,-0.44569348867951725,-0.5429052532345191,-0.358344576091849,-0.36188295900484124,-0.4163670284105333,-0.4030696171619362,-0.4030696171619362,-0.4030696171619362,2.9322608762103424,-0.3292873444434861,-0.38274719181731004,-0.5890784982402165,0.7920903774972768,-0.5921559327142206,-0.5829250454210118,-0.6137227773049654,1.9260184759787016,-0.8747861929593002,-0.3512097871739077,1.0911445785174712,-0.42295010633977875,2.45564024524858,-0.7362903345760581,-0.7395212240814141
BKG1027,2024-09-03,39.0,2,14,25442.0,0,25442.0,14,12721.0,10.14419593502981,1,9,0,379,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,-0.361055240191897,-0.7416865725668047,1.2296835455397868,-0.06951948552949964,-0.0332478317569696,1.5777488301689993,0.1225960961466971,0.16557589961864191,-1.1001876797175252,0.7558412906605214,-0.6571144701907708,0.19201438713053304,-0.9521450271212656,0.9521450271212656,-0.4521168417060095,-0.38957616104358367,-0.41966373093087705,-0.42622650167822806,2.239207045534442,-0.5429052532345191,-0.358344576091849,2.757797722071376,-0.4163670284105333,-0.4030696171619362,-0.4030696171619362,-0.4030696171619362,-0.3403517088458433,-0.3292873444434861,-0.38274719181731004,1.6941714949389173,-1.2599572325992954,1.685366885417397,-0.5829250454210118,-0.6137227773049654,-0.5181674072430009,-0.8747861929593002,-0.3512097871739077,1.0911445785174712,-0.42295010633977875,-0.40641132264020785,1.3554435704695615,-0.7395212240814141
BKG1028,2025-08-26,61.0,2,10,20957.0,1,20957.0,10,10478.5,9.950275714034886,1,8,0,22,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1.1422027621210733,-0.7416865725668047,0.3801612342860479,-0.31450951651897197,-0.49701278599055176,0.5160066833527146,-0.12160676445719504,-0.24366293122165242,-1.1001876797175252,0.4603599416923739,-0.6571144701907708,-1.503068110535152,1.0481596517049228,-1.0481596517049228,2.207393991858752,-0.38957616104358367,-0.41966373093087705,-0.42622650167822806,-0.44569348867951725,-0.5429052532345191,-0.358344576091849,2.757797722071376,-0.4163670284105333,-0.4030696171619362,-0.4030696171619362,-0.4030696171619362,-0.3403517088458433,-0.3292873444434861,2.6074652442554247,-0.5890784982402165,-1.2599572325992954,-0.5921559327142206,-0.5829250454210118,1.6261413734430834,-0.5181674072430009,-0.8747861929593002,-0.3512097871739077,1.0911445785174712,-0.42295010633977875,-0.40641132264020785,-0.7362903345760581,1.3495217817982867
BKG1029,2024-04-25,42.0,1,9,26294.0,0,26294.0,9,26294.0,10.177134086023445,3,4,0,510,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,-0.15606551260376467,-1.440073175737054,0.16778065647261323,-0.022979573288021284,0.05485199901382461,0.25057114664864344,1.6006631761808678,0.2350868063900875,-0.08337836389726169,-0.7215654541802164,-0.6571144701907708,0.8140194492991738,1.0481596517049228,-1.0481596517049228,2.207393991858752,-0.38957616104358367,-0.41966373093087705,-0.42622650167822806,-0.44569348867951725,-0.5429052532345191,-0.358344576091849,-0.36188295900484124,-0.4163670284105333,2.4759990768518936,-0.4030696171619362,-0.4030696171619362,-0.3403517088458433,-0.3292873444434861,-0.38274719181731004,-0.5890784982402165,0.7920903774972768,1.685366885417397,-0.5829250454210118,-0.6137227773049654,-0.5181674072430009,1.1408501963478432,-0.3512097871739077,-0.9146358966984685,-0.42295010633977875,-0.40641132264020785,1.3554435704695615,-0.7395212240814141
BKG1030,2025-04-12,45.0,2,11,25863.0,0,25863.0,11,12931.5,10.160607319405269,5,4,1,158,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0.04892421498436765,-0.7416865725668047,0.5925418120994826,-0.04652265095947336,0.010285065842213923,0.7814422200567858,0.14551904025243592,0.20020960475689767,0.9334309519230019,-0.7215654541802164,1.518761258917742,-0.8573223971387005,1.0481596517049228,-1.0481596517049228,-0.4521168417060095,-0.38957616104358367,-0.41966373093087705,-0.42622650167822806,-0.44569348867951725,1.8382581381449508,-0.358344576091849,-0.36188295900484124,-0.4163670284105333,-0.4030696171619362,2.4759990768518936,-0.4030696171619362,-0.3403517088458433,-0.3292873444434861,-0.38274719181731004,1.6941714949389173,-1.2599572325992954,1.685366885417397,-0.5829250454210118,-0.6137227773049654,-0.5181674072430009,1.1408501963478432,-0.3512097871739077,-0.9146358966984685,-0.42295010633977875,-0.40641132264020785,1.3554435704695615,-0.7395212240814141
BKG1031,2024-03-28,44.0,1,13,3840.0,1,3840.0,13,3840.0,8.253488028345904,3,3,0,538,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,-0.019405694211676452,-1.440073175737054,1.017302967726352,-1.2495138332295177,-2.2669714753141252,1.3123132934649282,-0.8445234601624071,-3.824472632824374,-0.08337836389726169,-1.017046803148364,-0.6571144701907708,0.9469670961749137,1.0481596517049228,-1.0481596517049228,-0.4521168417060095,-0.38957616104358367,-0.41966373093087705,2.3414780546739022,-0.44569348867951725,-0.5429052532345191,-0.358344576091849,-0.36188295900484124,-0.4163670284105333,-0.4030696171619362,-0.4030696171619362,2.4759990768518936,-0.3403517088458433,-0.3292873444434861,-0.38274719181731004,1.6941714949389173,-1.2599572325992954,1.685366885417397,-0.5829250454210118,-0.6137227773049654,-0.5181674072430009,1.1408501963478432,-0.3512097871739077,-0.9146358966984685,-0.42295010633977875,-0.40641132264020785,1.3554435704695615,-0.7395212240814141
BKG1032,2024-05-23,59.0,5,11,37736.0,0,37736.0,11,7547.2,10.538396324506982,3,5,0,482,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1.0055429437289851,1.3534732369439433,0.5925418120994826,0.6020317833633817,1.2379955009849835,0.7814422200567858,-0.44081828966931946,0.9974752532742321,-0.08337836389726169,-0.42608410521206885,-0.6571144701907708,0.6810718024234338,1.0481596517049228,-1.0481596517049228,-0.4521168417060095,-0.38957616104358367,2.37809447527497,-0.42622650167822806,-0.44569348867951725,-0.5429052532345191,-0.358344576091849,-0.36188295900484124,-0.4163670284105333,2.4759990768518936,-0.4030696171619362,-0.4030696171619362,-0.3403517088458433,-0.3292873444434861,-0.38274719181731004,-0.5890784982402165,0.7920903774972768,-0.5921559327142206,-0.5829250454210118,-0.6137227773049654,1.9260184759787016,-0.8747861929593002,-0.3512097871739077,1.0911445785174712,-0.42295010633977875,-0.40641132264020785,-0.7362903345760581,1.3495217817982867
BKG1033,2024-06-24,45.0,1,2,20017.0,0,20017.0,2,20017.0,9.904387147778964,0,6,0,450,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0.04892421498436765,-1.440073175737054,-1.3188833882214297,-0.36585636805299737,-0.594212129798705,-1.607477610279855,0.9171129616833736,-0.34050369959104493,-1.608592337627657,-0.1306027562439213,-0.6571144701907708,0.5291316345654452,-0.9521450271212656,0.9521450271212656,-0.4521168417060095,-0.38957616104358367,-0.41966373093087705,2.3414780546739022,-0.44569348867951725,-0.5429052532345191,2.7850288983980542,-0.36188295900484124,-0.4163670284105333,-0.4030696171619362,-0.4030696171619362,-0.4030696171619362,-0.3403517088458433,-0.3292873444434861,-0.38274719181731004,-0.5890784982402165,0.7920903774972768,-0.5921559327142206,-0.5829250454210118,1.6261413734430834,-0.5181674072430009,-0.8747861929593002,-0.3512097871739077,1.0911445785174712,-0.42295010633977875,-0.40641132264020785,1.3554435704695615,-0.7395212240814141
BKG1034,2024-09-18,33.0,4,3,16344.0,1,16344.0,3,4086.0,9.70167731915831,2,9,0,364,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,-0.7710346953681616,0.655086633773694,-1.106502810407995,-0.5664914592066945,-0.9740133955512016,-1.3420420735757836,-0.8177346513737527,-0.7682916468145792,-0.5917830218073935,0.7558412906605214,-0.6571144701907708,0.1207924334471009,-0.9521450271212656,0.9521450271212656,-0.4521168417060095,-0.38957616104358367,2.37809447527497,-0.42622650167822806,-0.44569348867951725,-0.5429052532345191,-0.358344576091849,-0.36188295900484124,-0.4163670284105333,2.4759990768518936,-0.4030696171619362,-0.4030696171619362,-0.3403517088458433,-0.3292873444434861,-0.38274719181731004,-0.5890784982402165,0.7920903774972768,1.685366885417397,-0.5829250454210118,-0.6137227773049654,-0.5181674072430009,-0.8747861929593002,-0.3512097871739077,1.0911445785174712,-0.42295010633977875,2.45564024524858,-0.7362903345760581,-0.7395212240814141
BKG1035,2025-04-12,32.0,1,10,27083.0,0,27083.0,10,27083.0,10.206698426605536,5,4,1,158,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,-0.8393646045642057,-1.440073175737054,0.3801612342860479,0.02011900741447452,0.13643740567832768,0.5160066833527146,1.6865833799786252,0.29747780466919904,0.9334309519230019,-0.7215654541802164,1.518761258917742,-0.8573223971387005,1.0481596517049228,-1.0481596517049228,2.207393991858752,-0.38957616104358367,-0.41966373093087705,-0.42622650167822806,-0.44569348867951725,-0.5429052532345191,-0.358344576091849,2.757797722071376,-0.4163670284105333,-0.4030696171619362,-0.4030696171619362,-0.4030696171619362,-0.3403517088458433,-0.3292873444434861,2.6074652442554247,-0.5890784982402165,-1.2599572325992954,-0.5921559327142206,-0.5829250454210118,1.6261413734430834,-0.5181674072430009,-0.8747861929593002,-0.3512097871739077,1.0911445785174712,-0.42295010633977875,2.45564024524858,-0.7362903345760581,-0.7395212240814141
BKG1036,2025-03-24,64.0,5,9,26071.0,0,26071.0,9,5214.2,10.168617220517397,0,3,0,177,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1.3471924897092056,1.3534732369439433,0.16778065647261323,-0.03516079444981667,0.031793005748698894,0.25057114664864344,-0.6948763827747287,0.21711327034399291,-1.608592337627657,-1.017046803148364,-0.6571144701907708,-0.7671079224730198,-0.9521450271212656,0.9521450271212656,2.207393991858752,-0.38957616104358367,-0.41966373093087705,-0.42622650167822806,-0.44569348867951725,-0.5429052532345191,-0.358344576091849,-0.36188295900484124,-0.4163670284105333,-0.4030696171619362,2.4759990768518936,-0.4030696171619362,-0.3403517088458433,-0.3292873444434861,2.6074652442554247,-0.5890784982402165,-1.2599572325992954,-0.5921559327142206,-0.5829250454210118,-0.6137227773049654,1.9260184759787016,1.1408501963478432,-0.3512097871739077,-0.9146358966984685,-0.42295010633977875,-0.40641132264020785,-0.7362903345760581,1.3495217817982867
BKG1037,2023-12-16,68.0,4,4,36966.0,0,36966.0,4,9241.5,10.517780901762245,5,12,1,641,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1.6205121264933822,0.655086633773694,-0.8941222325945603,0.5599710645535949,1.158374761908092,-1.0766065368717126,-0.2563130915773799,0.9539695711022056,0.9334309519230019,1.6422853375649642,1.518761258917742,1.4360245114678145,1.0481596517049228,-1.0481596517049228,-0.4521168417060095,-0.38957616104358367,-0.41966373093087705,2.3414780546739022,-0.44569348867951725,-0.5429052532345191,-0.358344576091849,-0.36188295900484124,2.39692370409307,-0.4030696171619362,-0.4030696171619362,-0.4030696171619362,-0.3403517088458433,-0.3292873444434861,-0.38274719181731004,1.6941714949389173,-1.2599572325992954,-0.5921559327142206,1.712055448362499,-0.6137227773049654,-0.5181674072430009,-0.8747861929593002,-0.3512097871739077,1.0911445785174712,-0.42295010633977875,-0.40641132264020785,-0.7362903345760581,1.3495217817982867
BKG1038,2024-05-01,61.0,3,9,27718.0,0,27718.0,9,9239.333333333334,10.229873377617045,2,5,0,504,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1.1422027621210733,-0.043299969396555345,0.16778065647261323,0.054805444355012965,0.20209866452745248,0.25057114664864344,-0.25654903637023385,0.34638497798032664,-0.5917830218073935,-0.42608410521206885,-0.6571144701907708,0.7855306678258009,1.0481596517049228,-1.0481596517049228,-0.4521168417060095,-0.38957616104358367,-0.41966373093087705,2.3414780546739022,-0.44569348867951725,-0.5429052532345191,-0.358344576091849,-0.36188295900484124,-0.4163670284105333,2.4759990768518936,-0.4030696171619362,-0.4030696171619362,-0.3403517088458433,-0.3292873444434861,-0.38274719181731004,-0.5890784982402165,0.7920903774972768,1.685366885417397,-0.5829250454210118,-0.6137227773049654,-0.5181674072430009,-0.8747861929593002,-0.3512097871739077,1.0911445785174712,-0.42295010633977875,-0.40641132264020785,-0.7362903345760581,1.3495217817982867
BKG1039,2023-12-28,69.0,3,13,36581.0,0,36581.0,13,12193.666666666666,10.50731159513587,3,12,0,629,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1.6888420356894263,-0.043299969396555345,1.017302967726352,0.5389407051487015,1.1185643923696462,1.3123132934649282,0.06517076348592299,0.9318757080614956,-0.08337836389726169,1.6422853375649642,-0.6571144701907708,1.3790469485210688,-0.9521450271212656,0.9521450271212656,-0.4521168417060095,-0.38957616104358367,2.37809447527497,-0.42622650167822806,-0.44569348867951725,-0.5429052532345191,-0.358344576091849,-0.36188295900484124,-0.4163670284105333,-0.4030696171619362,-0.4030696171619362,-0.4030696171619362,2.9322608762103424,-0.3292873444434861,-0.38274719181731004,1.6941714949389173,-1.2599572325992954,-0.5921559327142206,-0.5829250454210118,1.6261413734430834,-0.5181674072430009,-0.8747861929593002,-0.3512097871739077,1.0911445785174712,-0.42295010633977875,-0.40641132264020785,-0.7362903345760581,1.3495217817982867
BKG1040,2025-07-25,20.0,1,2,15618.0,0,15618.0,2,15618.0,9.656243400857722,4,7,0,54,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,-1.659323514916735,-1.440073175737054,-1.3188833882214297,-0.6061487083702078,-1.0490843781094137,-1.607477610279855,0.43807243379194816,-0.8641729505302602,0.4250262940128701,0.1648785927242263,-0.6571144701907708,-1.3511279426771634,-0.9521450271212656,0.9521450271212656,-0.4521168417060095,2.5617583923168987,-0.41966373093087705,-0.42622650167822806,-0.44569348867951725,-0.5429052532345191,-0.358344576091849,-0.36188295900484124,-0.4163670284105333,2.4759990768518936,-0.4030696171619362,-0.4030696171619362,-0.3403517088458433,-0.3292873444434861,-0.38274719181731004,-0.5890784982402165,0.7920903774972768,-0.5921559327142206,-0.5829250454210118,1.6261413734430834,-0.5181674072430009,-0.8747861929593002,-0.3512097871739077,1.0911445785174712,2.359616382737713,-0.40641132264020785,-0.7362903345760581,-0.7395212240814141
BKG1041,2024-11-11,54.0,1,11,26418.0,1,26418.0,11,26418.0,10.181838727246433,0,11,0,310,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0.6638933977487645,-1.440073175737054,0.5925418120994826,-0.016206158830341332,0.06767404011192142,0.7814422200567858,1.614166478171897,0.24501522882968962,-1.608592337627657,1.3468039885968166,-0.6571144701907708,-0.13560659981325482,1.0481596517049228,-1.0481596517049228,-0.4521168417060095,-0.38957616104358367,2.37809447527497,-0.42622650167822806,-0.44569348867951725,-0.5429052532345191,2.7850288983980542,-0.36188295900484124,-0.4163670284105333,-0.4030696171619362,-0.4030696171619362,-0.4030696171619362,-0.3403517088458433,-0.3292873444434861,-0.38274719181731004,-0.5890784982402165,0.7920903774972768,-0.5921559327142206,-0.5829250454210118,-0.6137227773049654,1.9260184759787016,-0.8747861929593002,-0.3512097871739077,1.0911445785174712,-0.42295010633977875,-0.40641132264020785,-0.7362903345760581,1.3495217817982867
BKG1042,2023-09-19,68.0,5,5,13852.0,1,13852.0,5,2770.4,9.536257094657879,1,9,0,729,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1.6205121264933822,1.3534732369439433,-0.6817416547811256,-0.7026152400820045,-1.2316950602000505,-0.8111710001676413,-0.9610003295947028,-1.1173856140376657,-1.1001876797175252,0.7558412906605214,-0.6571144701907708,1.8538599730772831,1.0481596517049228,-1.0481596517049228,-0.4521168417060095,-0.38957616104358367,-0.41966373093087705,2.3414780546739022,-0.44569348867951725,-0.5429052532345191,2.7850288983980542,-0.36188295900484124,-0.4163670284105333,-0.4030696171619362,-0.4030696171619362,-0.4030696171619362,-0.3403517088458433,-0.3292873444434861,-0.38274719181731004,-0.5890784982402165,0.7920903774972768,1.685366885417397,-0.5829250454210118,-0.6137227773049654,-0.5181674072430009,-0.8747861929593002,-0.3512097871739077,1.0911445785174712,-0.42295010633977875,-0.40641132264020785,-0.7362903345760581,1.3495217817982867
BKG1043,2023-09-29,24.0,5,4,25976.0,1,25976.0,4,5195.2,10.16496681011591,4,9,0,719,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-1.3860038781325585,1.3534732369439433,-0.8941222325945603,-0.040350103913361794,0.021969667810640855,-1.0766065368717126,-0.6969454371120639,0.20940964007208304,0.4250262940128701,0.7558412906605214,-0.6571144701907708,1.8063786706216616,1.0481596517049228,-1.0481596517049228,-0.4521168417060095,-0.38957616104358367,-0.41966373093087705,-0.42622650167822806,-0.44569348867951725,1.8382581381449508,-0.358344576091849,-0.36188295900484124,-0.4163670284105333,-0.4030696171619362,-0.4030696171619362,2.4759990768518936,-0.3403517088458433,-0.3292873444434861,-0.38274719181731004,1.6941714949389173,-1.2599572325992954,-0.5921559327142206,1.712055448362499,-0.6137227773049654,-0.5181674072430009,1.1408501963478432,-0.3512097871739077,-0.9146358966984685,2.359616382737713,-0.40641132264020785,-0.7362903345760581,-0.7395212240814141
BKG1044,2025-06-15,38.0,2,7,23857.0,0,23857.0,7,11928.5,10.079874869841891,6,6,1,94,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,-0.4293851493879411,-0.7416865725668047,-0.25698049915425614,-0.1560990171054893,-0.19714246998667478,-0.28029992675949894,0.03629475076048327,0.029836174380832817,1.4418356098331337,-0.1306027562439213,1.518761258917742,-1.1612027328546777,-0.9521450271212656,0.9521450271212656,-0.4521168417060095,-0.38957616104358367,-0.41966373093087705,2.3414780546739022,-0.44569348867951725,-0.5429052532345191,2.7850288983980542,-0.36188295900484124,-0.4163670284105333,-0.4030696171619362,-0.4030696171619362,-0.4030696171619362,-0.3403517088458433,-0.3292873444434861,-0.38274719181731004,-0.5890784982402165,0.7920903774972768,-0.5921559327142206,-0.5829250454210118,1.6261413734430834,-0.5181674072430009,1.1408501963478432,-0.3512097871739077,-0.9146358966984685,-0.42295010633977875,-0.40641132264020785,1.3554435704695615,-0.7395212240814141
